"Plot Title: JL"
"#","Date Time, GMT-07:00","Specific Conductance, μS/cm (LGR S/N: 21076247)","Salinity, ppt (LGR S/N: 21076247)"
40,05/25/21 11:45:00 PM,0.0,0.0123
41,05/26/21 12:00:00 AM,0.0,0.0123
42,05/26/21 12:15:00 AM,0.0,0.0123
43,05/26/21 12:30:00 AM,0.0,0.0123
44,05/26/21 12:45:00 AM,0.0,0.0123
45,05/26/21 01:00:00 AM,0.0,0.0123
46,05/26/21 01:15:00 AM,0.0,0.0123
47,05/26/21 01:30:00 AM,0.0,0.0123
48,05/26/21 01:45:00 AM,0.0,0.0123
49,05/26/21 02:00:00 AM,0.0,0.0123
50,05/26/21 02:15:00 AM,0.0,0.0123
51,05/26/21 02:30:00 AM,0.0,0.0123
52,05/26/21 02:45:00 AM,0.0,0.0123
53,05/26/21 03:00:00 AM,0.0,0.0123
54,05/26/21 03:15:00 AM,0.0,0.0123
55,05/26/21 03:30:00 AM,0.0,0.0123
56,05/26/21 03:45:00 AM,0.0,0.0123
57,05/26/21 04:00:00 AM,0.0,0.0123
58,05/26/21 04:15:00 AM,0.0,0.0123
59,05/26/21 04:30:00 AM,0.0,0.0123
60,05/26/21 04:45:00 AM,0.0,0.0123
61,05/26/21 05:00:00 AM,0.0,0.0123
62,05/26/21 05:15:00 AM,0.0,0.0123
63,05/26/21 05:30:00 AM,0.0,0.0123
64,05/26/21 05:45:00 AM,0.0,0.0123
65,05/26/21 06:00:00 AM,0.0,0.0123
66,05/26/21 06:15:00 AM,0.0,0.0123
67,05/26/21 06:30:00 AM,0.0,0.0123
68,05/26/21 06:45:00 AM,0.0,0.0123
69,05/26/21 07:00:00 AM,0.0,0.0123
70,05/26/21 07:15:00 AM,0.0,0.0123
71,05/26/21 07:30:00 AM,0.0,0.0123
72,05/26/21 07:45:00 AM,0.0,0.0123
73,05/26/21 08:00:00 AM,0.0,0.0123
74,05/26/21 08:15:00 AM,0.0,0.0123
75,05/26/21 08:30:00 AM,0.0,0.0123
76,05/26/21 08:45:00 AM,0.0,0.0123
77,05/26/21 09:00:00 AM,0.0,0.0123
78,05/26/21 09:15:00 AM,0.0,0.0123
79,05/26/21 09:30:00 AM,0.0,0.0123
80,05/26/21 09:45:00 AM,0.0,0.0123
81,05/26/21 10:00:00 AM,0.0,0.0123
82,05/26/21 10:15:00 AM,0.0,0.0123
83,05/26/21 10:30:00 AM,0.0,0.0123
84,05/26/21 10:45:00 AM,0.0,0.0123
85,05/26/21 11:00:00 AM,0.0,0.0123
86,05/26/21 11:15:00 AM,0.0,0.0123
87,05/26/21 11:30:00 AM,0.0,0.0123
88,05/26/21 11:45:00 AM,0.0,0.0123
89,05/26/21 12:00:00 PM,0.0,0.0123
90,05/26/21 12:15:00 PM,5211.2,2.8007
91,05/26/21 12:30:00 PM,27322.4,16.7596
92,05/26/21 12:45:00 PM,21621.5,12.9737
93,05/26/21 01:00:00 PM,22359.8,13.4580
94,05/26/21 01:15:00 PM,22718.3,13.6939
95,05/26/21 01:30:00 PM,31594.9,19.6621
96,05/26/21 01:45:00 PM,29021.7,17.9076
97,05/26/21 02:00:00 PM,30652.5,19.0173
98,05/26/21 02:15:00 PM,32859.8,20.5316
99,05/26/21 02:30:00 PM,37589.0,23.8217
100,05/26/21 02:45:00 PM,37972.8,24.0914
101,05/26/21 03:00:00 PM,40032.1,25.5450
102,05/26/21 03:15:00 PM,43474.8,28.0001
103,05/26/21 03:30:00 PM,43781.4,28.2203
104,05/26/21 03:45:00 PM,44721.7,28.8970
105,05/26/21 04:00:00 PM,44718.9,28.8949
106,05/26/21 04:15:00 PM,45256.0,29.2825
107,05/26/21 04:30:00 PM,45736.6,29.6299
108,05/26/21 04:45:00 PM,46174.1,29.9466
109,05/26/21 05:00:00 PM,46229.9,29.9871
110,05/26/21 05:15:00 PM,46338.3,30.0656
111,05/26/21 05:30:00 PM,46355.5,30.0781
112,05/26/21 05:45:00 PM,46318.5,30.0513
113,05/26/21 06:00:00 PM,46318.0,30.0509
114,05/26/21 06:15:00 PM,46327.2,30.0576
115,05/26/21 06:30:00 PM,46248.7,30.0007
116,05/26/21 06:45:00 PM,45907.7,29.7537
117,05/26/21 07:00:00 PM,46236.4,29.9918
118,05/26/21 07:15:00 PM,46225.2,29.9836
119,05/26/21 07:30:00 PM,46185.0,29.9545
120,05/26/21 07:45:00 PM,46203.6,29.9680
121,05/26/21 08:00:00 PM,46166.0,29.9408
122,05/26/21 08:15:00 PM,46165.9,29.9407
123,05/26/21 08:30:00 PM,46072.4,29.8730
124,05/26/21 08:45:00 PM,46063.3,29.8663
125,05/26/21 09:00:00 PM,46096.2,29.8902
126,05/26/21 09:15:00 PM,46079.7,29.8782
127,05/26/21 09:30:00 PM,46076.4,29.8758
128,05/26/21 09:45:00 PM,46104.8,29.8964
129,05/26/21 10:00:00 PM,46184.6,29.9542
130,05/26/21 10:15:00 PM,46189.4,29.9577
131,05/26/21 10:30:00 PM,46170.8,29.9442
132,05/26/21 10:45:00 PM,46182.0,29.9524
133,05/26/21 11:00:00 PM,46239.2,29.9938
134,05/26/21 11:15:00 PM,46157.0,29.9342
135,05/26/21 11:30:00 PM,46225.2,29.9836
136,05/26/21 11:45:00 PM,46212.2,29.9742
137,05/27/21 12:00:00 AM,46214.4,29.9758
138,05/27/21 12:15:00 AM,46213.5,29.9752
139,05/27/21 12:30:00 AM,46242.1,29.9959
140,05/27/21 12:45:00 AM,46209.2,29.9721
141,05/27/21 01:00:00 AM,46241.8,29.9957
142,05/27/21 01:15:00 AM,46211.9,29.9740
143,05/27/21 01:30:00 AM,46172.0,29.9451
144,05/27/21 01:45:00 AM,46183.0,29.9530
145,05/27/21 02:00:00 AM,46065.1,29.8677
146,05/27/21 02:15:00 AM,46062.2,29.8655
147,05/27/21 02:30:00 AM,46095.8,29.8899
148,05/27/21 02:45:00 AM,46079.7,29.8783
149,05/27/21 03:00:00 AM,46119.3,29.9069
150,05/27/21 03:15:00 AM,46088.8,29.8848
151,05/27/21 03:30:00 AM,46059.4,29.8635
152,05/27/21 03:45:00 AM,46048.2,29.8554
153,05/27/21 04:00:00 AM,46022.8,29.8371
154,05/27/21 04:15:00 AM,46032.8,29.8443
155,05/27/21 04:30:00 AM,46018.5,29.8339
156,05/27/21 04:45:00 AM,46021.6,29.8362
157,05/27/21 05:00:00 AM,45677.3,29.5870
158,05/27/21 05:15:00 AM,44921.1,29.0407
159,05/27/21 05:30:00 AM,44423.1,28.6818
160,05/27/21 05:45:00 AM,44213.3,28.5308
161,05/27/21 06:00:00 AM,44236.0,28.5471
162,05/27/21 06:15:00 AM,44230.9,28.5434
163,05/27/21 06:30:00 AM,44159.2,28.4919
164,05/27/21 06:45:00 AM,44087.6,28.4404
165,05/27/21 07:00:00 AM,43938.8,28.3334
166,05/27/21 07:15:00 AM,43701.0,28.1625
167,05/27/21 07:30:00 AM,43462.0,27.9909
168,05/27/21 07:45:00 AM,43414.8,27.9571
169,05/27/21 08:00:00 AM,43419.5,27.9604
170,05/27/21 08:15:00 AM,43389.3,27.9388
171,05/27/21 08:30:00 AM,43696.2,28.1591
172,05/27/21 08:45:00 AM,43849.9,28.2695
173,05/27/21 09:00:00 AM,44157.5,28.4907
174,05/27/21 09:15:00 AM,43977.2,28.3610
175,05/27/21 09:30:00 AM,43930.5,28.3274
176,05/27/21 09:45:00 AM,43876.8,28.2888
177,05/27/21 10:00:00 AM,43888.9,28.2975
178,05/27/21 10:15:00 AM,43926.3,28.3244
179,05/27/21 10:30:00 AM,43921.8,28.3211
180,05/27/21 10:45:00 AM,43898.9,28.3047
181,05/27/21 11:00:00 AM,43807.3,28.2388
182,05/27/21 11:15:00 AM,42803.5,27.5190
183,05/27/21 11:30:00 AM,39847.2,25.4140
184,05/27/21 11:45:00 AM,36352.4,22.9555
185,05/27/21 12:00:00 PM,33988.0,21.3109
186,05/27/21 12:15:00 PM,32741.9,20.4504
187,05/27/21 12:30:00 PM,34561.9,21.7086
188,05/27/21 12:45:00 PM,36199.4,22.8486
189,05/27/21 01:00:00 PM,37263.5,23.5933
190,05/27/21 01:15:00 PM,38309.2,24.3280
191,05/27/21 01:30:00 PM,37206.9,23.5536
192,05/27/21 01:45:00 PM,32104.9,20.0122
193,05/27/21 02:00:00 PM,29349.0,18.1297
194,05/27/21 02:15:00 PM,31309.9,19.4669
195,05/27/21 02:30:00 PM,32268.4,20.1245
196,05/27/21 02:45:00 PM,33528.1,20.9928
197,05/27/21 03:00:00 PM,37343.0,23.6490
198,05/27/21 03:15:00 PM,41501.6,26.5892
199,05/27/21 03:30:00 PM,42700.9,27.4455
200,05/27/21 03:45:00 PM,43584.6,28.0789
201,05/27/21 04:00:00 PM,45284.6,29.3031
202,05/27/21 04:15:00 PM,45687.8,29.5946
203,05/27/21 04:30:00 PM,45863.4,29.7216
204,05/27/21 04:45:00 PM,45964.2,29.7946
205,05/27/21 05:00:00 PM,46179.4,29.9505
206,05/27/21 05:15:00 PM,46303.4,30.0403
207,05/27/21 05:30:00 PM,46342.7,30.0689
208,05/27/21 05:45:00 PM,46346.5,30.0715
209,05/27/21 06:00:00 PM,46342.0,30.0683
210,05/27/21 06:15:00 PM,46357.9,30.0799
211,05/27/21 06:30:00 PM,46348.8,30.0732
212,05/27/21 06:45:00 PM,46289.6,30.0304
213,05/27/21 07:00:00 PM,46323.0,30.0545
214,05/27/21 07:15:00 PM,46282.9,30.0255
215,05/27/21 07:30:00 PM,46301.8,30.0391
216,05/27/21 07:45:00 PM,46243.5,29.9969
217,05/27/21 08:00:00 PM,46230.0,29.9871
218,05/27/21 08:15:00 PM,46220.9,29.9805
219,05/27/21 08:30:00 PM,46250.4,30.0019
220,05/27/21 08:45:00 PM,46245.8,29.9986
221,05/27/21 09:00:00 PM,46196.7,29.9630
222,05/27/21 09:15:00 PM,46169.6,29.9434
223,05/27/21 09:30:00 PM,46176.4,29.9483
224,05/27/21 09:45:00 PM,46163.0,29.9386
225,05/27/21 10:00:00 PM,46135.9,29.9190
226,05/27/21 10:15:00 PM,46072.1,29.8727
227,05/27/21 10:30:00 PM,46003.8,29.8232
228,05/27/21 10:45:00 PM,45897.8,29.7465
229,05/27/21 11:00:00 PM,45800.1,29.6758
230,05/27/21 11:15:00 PM,45791.9,29.6699
231,05/27/21 11:30:00 PM,45721.1,29.6187
232,05/27/21 11:45:00 PM,45583.4,29.5191
233,05/28/21 12:00:00 AM,45536.9,29.4854
234,05/28/21 12:15:00 AM,45513.7,29.4686
235,05/28/21 12:30:00 AM,45438.7,29.4145
236,05/28/21 12:45:00 AM,45354.0,29.3533
237,05/28/21 01:00:00 AM,45325.2,29.3325
238,05/28/21 01:15:00 AM,45292.5,29.3088
239,05/28/21 01:30:00 AM,45334.1,29.3389
240,05/28/21 01:45:00 AM,45368.0,29.3634
241,05/28/21 02:00:00 AM,45547.9,29.4934
242,05/28/21 02:15:00 AM,45724.9,29.6214
243,05/28/21 02:30:00 AM,45820.9,29.6909
244,05/28/21 02:45:00 AM,45982.6,29.8079
245,05/28/21 03:00:00 AM,46010.8,29.8283
246,05/28/21 03:15:00 AM,46060.9,29.8646
247,05/28/21 03:30:00 AM,46109.5,29.8999
248,05/28/21 03:45:00 AM,46143.4,29.9244
249,05/28/21 04:00:00 AM,46172.8,29.9457
250,05/28/21 04:15:00 AM,46138.0,29.9205
251,05/28/21 04:30:00 AM,46135.7,29.9188
252,05/28/21 04:45:00 AM,46116.9,29.9052
253,05/28/21 05:00:00 AM,46009.2,29.8271
254,05/28/21 05:15:00 AM,45708.6,29.6096
255,05/28/21 05:30:00 AM,45661.6,29.5756
256,05/28/21 05:45:00 AM,45563.3,29.5046
257,05/28/21 06:00:00 AM,45452.1,29.4241
258,05/28/21 06:15:00 AM,45386.9,29.3770
259,05/28/21 06:30:00 AM,45308.4,29.3203
260,05/28/21 06:45:00 AM,45173.4,29.2228
261,05/28/21 07:00:00 AM,44952.5,29.0634
262,05/28/21 07:15:00 AM,44783.0,28.9412
263,05/28/21 07:30:00 AM,44686.1,28.8713
264,05/28/21 07:45:00 AM,44345.8,28.6262
265,05/28/21 08:00:00 AM,43722.2,28.1777
266,05/28/21 08:15:00 AM,43352.8,27.9126
267,05/28/21 08:30:00 AM,43222.7,27.8193
268,05/28/21 08:45:00 AM,43407.2,27.9516
269,05/28/21 09:00:00 AM,43708.8,28.1681
270,05/28/21 09:15:00 AM,44055.0,28.4169
271,05/28/21 09:30:00 AM,44533.0,28.7610
272,05/28/21 09:45:00 AM,45205.4,29.2459
273,05/28/21 10:00:00 AM,44657.1,28.8504
274,05/28/21 10:15:00 AM,44059.1,28.4199
275,05/28/21 10:30:00 AM,44286.6,28.5836
276,05/28/21 10:45:00 AM,44355.3,28.6330
277,05/28/21 11:00:00 AM,43876.0,28.2883
278,05/28/21 11:15:00 AM,43154.8,27.7706
279,05/28/21 11:30:00 AM,41815.3,26.8128
280,05/28/21 11:45:00 AM,36824.6,23.2857
281,05/28/21 12:00:00 PM,33672.6,21.0927
282,05/28/21 12:15:00 PM,32720.9,20.4360
283,05/28/21 12:30:00 PM,30549.4,18.9470
284,05/28/21 12:45:00 PM,28615.1,17.6321
285,05/28/21 01:00:00 PM,28572.1,17.6030
286,05/28/21 01:15:00 PM,31576.0,19.6492
287,05/28/21 01:30:00 PM,30622.3,18.9967
288,05/28/21 01:45:00 PM,29708.7,18.3742
289,05/28/21 02:00:00 PM,27335.6,16.7684
290,05/28/21 02:15:00 PM,567.5,0.2752
291,05/28/21 02:30:00 PM,568.7,0.2758
292,05/28/21 02:45:00 PM,24244.8,14.7029
293,05/28/21 03:00:00 PM,23724.5,14.3581
294,05/28/21 03:15:00 PM,24388.1,14.7979
295,05/28/21 03:30:00 PM,29045.4,17.9236
296,05/28/21 03:45:00 PM,31250.1,19.4259
297,05/28/21 04:00:00 PM,34827.2,21.8929
298,05/28/21 04:15:00 PM,39461.3,25.1409
299,05/28/21 04:30:00 PM,41107.9,26.3089
300,05/28/21 04:45:00 PM,41678.0,26.7149
301,05/28/21 05:00:00 PM,42901.3,27.5890
302,05/28/21 05:15:00 PM,43897.2,28.3035
303,05/28/21 05:30:00 PM,44114.4,28.4596
304,05/28/21 05:45:00 PM,44309.8,28.6002
305,05/28/21 06:00:00 PM,44634.5,28.8341
306,05/28/21 06:15:00 PM,44891.0,29.0190
307,05/28/21 06:30:00 PM,44985.4,29.0871
308,05/28/21 06:45:00 PM,44971.6,29.0771
309,05/28/21 07:00:00 PM,45007.5,29.1031
310,05/28/21 07:15:00 PM,45025.1,29.1158
311,05/28/21 07:30:00 PM,44995.8,29.0946
312,05/28/21 07:45:00 PM,44978.2,29.0819
313,05/28/21 08:00:00 PM,45011.2,29.1058
314,05/28/21 08:15:00 PM,44999.5,29.0973
315,05/28/21 08:30:00 PM,45078.0,29.1539
316,05/28/21 08:45:00 PM,45242.1,29.2725
317,05/28/21 09:00:00 PM,45213.2,29.2516
318,05/28/21 09:15:00 PM,45248.0,29.2767
319,05/28/21 09:30:00 PM,45235.3,29.2675
320,05/28/21 09:45:00 PM,45265.0,29.2889
321,05/28/21 10:00:00 PM,45211.1,29.2500
322,05/28/21 10:15:00 PM,45198.0,29.2405
323,05/28/21 10:30:00 PM,45156.7,29.2108
324,05/28/21 10:45:00 PM,45177.4,29.2257
325,05/28/21 11:00:00 PM,45144.5,29.2019
326,05/28/21 11:15:00 PM,45140.2,29.1988
327,05/28/21 11:30:00 PM,45061.3,29.1419
328,05/28/21 11:45:00 PM,45046.0,29.1308
329,05/29/21 12:00:00 AM,45085.6,29.1595
330,05/29/21 12:15:00 AM,45096.6,29.1674
331,05/29/21 12:30:00 AM,45076.1,29.1526
332,05/29/21 12:45:00 AM,45060.7,29.1415
333,05/29/21 01:00:00 AM,45070.9,29.1488
334,05/29/21 01:15:00 AM,45075.3,29.1520
335,05/29/21 01:30:00 AM,45072.2,29.1497
336,05/29/21 01:45:00 AM,45075.3,29.1520
337,05/29/21 02:00:00 AM,45070.0,29.1482
338,05/29/21 02:15:00 AM,45086.3,29.1599
339,05/29/21 02:30:00 AM,45081.1,29.1562
340,05/29/21 02:45:00 AM,45087.8,29.1611
341,05/29/21 03:00:00 AM,45084.2,29.1584
342,05/29/21 03:15:00 AM,45054.9,29.1373
343,05/29/21 03:30:00 AM,45059.1,29.1403
344,05/29/21 03:45:00 AM,45056.2,29.1382
345,05/29/21 04:00:00 AM,45049.6,29.1334
346,05/29/21 04:15:00 AM,45058.4,29.1398
347,05/29/21 04:30:00 AM,45037.8,29.1249
348,05/29/21 04:45:00 AM,45031.2,29.1202
349,05/29/21 05:00:00 AM,45035.6,29.1234
350,05/29/21 05:15:00 AM,45062.1,29.1425
351,05/29/21 05:30:00 AM,45034.2,29.1224
352,05/29/21 05:45:00 AM,45034.2,29.1224
353,05/29/21 06:00:00 AM,45002.7,29.0996
354,05/29/21 06:15:00 AM,45022.5,29.1139
355,05/29/21 06:30:00 AM,45022.5,29.1139
356,05/29/21 06:45:00 AM,45022.5,29.1139
357,05/29/21 07:00:00 AM,45035.6,29.1234
358,05/29/21 07:15:00 AM,45008.5,29.1038
359,05/29/21 07:30:00 AM,45008.5,29.1038
360,05/29/21 07:45:00 AM,45026.0,29.1164
361,05/29/21 08:00:00 AM,44993.1,29.0927
362,05/29/21 08:15:00 AM,45002.7,29.0996
363,05/29/21 08:30:00 AM,44990.9,29.0911
364,05/29/21 08:45:00 AM,45017.8,29.1105
365,05/29/21 09:00:00 AM,45023.5,29.1146
366,05/29/21 09:15:00 AM,44979.6,29.0829
367,05/29/21 09:30:00 AM,44898.0,29.0241
368,05/29/21 09:45:00 AM,44733.0,28.9051
369,05/29/21 10:00:00 AM,44655.3,28.8491
370,05/29/21 10:15:00 AM,44306.5,28.5979
371,05/29/21 10:30:00 AM,43411.9,27.9550
372,05/29/21 10:45:00 AM,43359.9,27.9177
373,05/29/21 11:00:00 AM,43388.1,27.9379
374,05/29/21 11:15:00 AM,43167.1,27.7794
375,05/29/21 11:30:00 AM,42952.8,27.6259
376,05/29/21 11:45:00 AM,42621.1,27.3884
377,05/29/21 12:00:00 PM,42271.9,27.1388
378,05/29/21 12:15:00 PM,41700.1,26.7307
379,05/29/21 12:30:00 PM,38138.5,24.2079
380,05/29/21 12:45:00 PM,36435.4,23.0135
381,05/29/21 01:00:00 PM,34319.9,21.5409
382,05/29/21 01:15:00 PM,31180.6,19.3784
383,05/29/21 01:30:00 PM,28231.3,17.3725
384,05/29/21 01:45:00 PM,26752.5,16.3765
385,05/29/21 02:00:00 PM,26371.2,16.1208
386,05/29/21 02:15:00 PM,25425.6,15.4885
387,05/29/21 02:30:00 PM,23891.8,14.4688
388,05/29/21 02:45:00 PM,22743.8,13.7107
389,05/29/21 03:00:00 PM,729.5,0.3560
390,05/29/21 03:15:00 PM,662.0,0.3222
391,05/29/21 03:30:00 PM,22067.8,13.2663
392,05/29/21 03:45:00 PM,21870.6,13.1369
393,05/29/21 04:00:00 PM,21471.5,12.8755
394,05/29/21 04:15:00 PM,23501.3,14.2104
395,05/29/21 04:30:00 PM,30263.0,18.7516
396,05/29/21 04:45:00 PM,32197.3,20.0757
397,05/29/21 05:00:00 PM,39210.2,24.9635
398,05/29/21 05:15:00 PM,41065.4,26.2786
399,05/29/21 05:30:00 PM,42067.0,26.9924
400,05/29/21 05:45:00 PM,43690.6,28.1550
401,05/29/21 06:00:00 PM,44920.7,29.0405
402,05/29/21 06:15:00 PM,45527.7,29.4788
403,05/29/21 06:30:00 PM,45681.9,29.5903
404,05/29/21 06:45:00 PM,45833.6,29.7000
405,05/29/21 07:00:00 PM,45960.2,29.7917
406,05/29/21 07:15:00 PM,45976.0,29.8031
407,05/29/21 07:30:00 PM,45976.7,29.8036
408,05/29/21 07:45:00 PM,45868.2,29.7251
409,05/29/21 08:00:00 PM,45864.5,29.7224
410,05/29/21 08:15:00 PM,45931.9,29.7712
411,05/29/21 08:30:00 PM,45883.1,29.7358
412,05/29/21 08:45:00 PM,45846.0,29.7090
413,05/29/21 09:00:00 PM,45764.9,29.6504
414,05/29/21 09:15:00 PM,45651.7,29.5685
415,05/29/21 09:30:00 PM,45616.2,29.5428
416,05/29/21 09:45:00 PM,45596.1,29.5283
417,05/29/21 10:00:00 PM,45580.7,29.5171
418,05/29/21 10:15:00 PM,45587.4,29.5219
419,05/29/21 10:30:00 PM,45589.6,29.5235
420,05/29/21 10:45:00 PM,45643.0,29.5622
421,05/29/21 11:00:00 PM,45640.8,29.5606
422,05/29/21 11:15:00 PM,45602.1,29.5326
423,05/29/21 11:30:00 PM,45600.2,29.5312
424,05/29/21 11:45:00 PM,45616.4,29.5429
425,05/30/21 12:00:00 AM,45600.2,29.5312
426,05/30/21 12:15:00 AM,45684.6,29.5922
427,05/30/21 12:30:00 AM,45624.8,29.5490
428,05/30/21 12:45:00 AM,45641.1,29.5608
429,05/30/21 01:00:00 AM,45646.8,29.5649
430,05/30/21 01:15:00 AM,45678.9,29.5881
431,05/30/21 01:30:00 AM,45667.0,29.5795
432,05/30/21 01:45:00 AM,45658.2,29.5731
433,05/30/21 02:00:00 AM,45673.7,29.5844
434,05/30/21 02:15:00 AM,45683.4,29.5914
435,05/30/21 02:30:00 AM,45700.1,29.6035
436,05/30/21 02:45:00 AM,45653.9,29.5700
437,05/30/21 03:00:00 AM,45656.1,29.5716
438,05/30/21 03:15:00 AM,45688.1,29.5948
439,05/30/21 03:30:00 AM,45658.2,29.5731
440,05/30/21 03:45:00 AM,45663.6,29.5771
441,05/30/21 04:00:00 AM,45647.4,29.5654
442,05/30/21 04:15:00 AM,45690.5,29.5965
443,05/30/21 04:30:00 AM,45608.5,29.5372
444,05/30/21 04:45:00 AM,45648.7,29.5663
445,05/30/21 05:00:00 AM,45626.5,29.5502
446,05/30/21 05:15:00 AM,45615.4,29.5422
447,05/30/21 05:30:00 AM,45627.3,29.5508
448,05/30/21 05:45:00 AM,45599.6,29.5308
449,05/30/21 06:00:00 AM,45638.4,29.5588
450,05/30/21 06:15:00 AM,45603.5,29.5336
451,05/30/21 06:30:00 AM,45603.5,29.5336
452,05/30/21 06:45:00 AM,45613.2,29.5406
453,05/30/21 07:00:00 AM,45570.2,29.5095
454,05/30/21 07:15:00 AM,45547.1,29.4928
455,05/30/21 07:30:00 AM,45559.1,29.5015
456,05/30/21 07:45:00 AM,45545.1,29.4913
457,05/30/21 08:00:00 AM,45514.8,29.4695
458,05/30/21 08:15:00 AM,45501.6,29.4599
459,05/30/21 08:30:00 AM,45480.3,29.4445
460,05/30/21 08:45:00 AM,45487.1,29.4495
461,05/30/21 09:00:00 AM,45458.2,29.4285
462,05/30/21 09:15:00 AM,45407.3,29.3918
463,05/30/21 09:30:00 AM,45387.3,29.3773
464,05/30/21 09:45:00 AM,45378.0,29.3706
465,05/30/21 10:00:00 AM,45300.2,29.3144
466,05/30/21 10:15:00 AM,45202.7,29.2440
467,05/30/21 10:30:00 AM,45265.5,29.2893
468,05/30/21 10:45:00 AM,45117.5,29.1825
469,05/30/21 11:00:00 AM,45062.7,29.1429
470,05/30/21 11:15:00 AM,44975.7,29.0801
471,05/30/21 11:30:00 AM,44784.3,28.9421
472,05/30/21 11:45:00 AM,43386.7,27.9369
473,05/30/21 12:00:00 PM,42751.6,27.4818
474,05/30/21 12:15:00 PM,42407.2,27.2355
475,05/30/21 12:30:00 PM,42586.6,27.3638
476,05/30/21 12:45:00 PM,42278.7,27.1437
477,05/30/21 01:00:00 PM,41281.2,26.4322
478,05/30/21 01:15:00 PM,37255.0,23.5873
479,05/30/21 01:30:00 PM,35014.4,22.0230
480,05/30/21 01:45:00 PM,33196.7,20.7640
481,05/30/21 02:00:00 PM,30370.7,18.8251
482,05/30/21 02:15:00 PM,27517.7,16.8910
483,05/30/21 02:30:00 PM,25425.0,15.4881
484,05/30/21 02:45:00 PM,25877.5,15.7903
485,05/30/21 03:00:00 PM,25388.3,15.4636
486,05/30/21 03:15:00 PM,24044.5,14.5700
487,05/30/21 03:30:00 PM,23387.0,14.1349
488,05/30/21 03:45:00 PM,22721.7,13.6961
489,05/30/21 04:00:00 PM,22088.6,13.2799
490,05/30/21 04:15:00 PM,21002.1,12.5688
491,05/30/21 04:30:00 PM,21050.4,12.6004
492,05/30/21 04:45:00 PM,20997.3,12.5657
493,05/30/21 05:00:00 PM,26278.9,16.0589
494,05/30/21 05:15:00 PM,30726.6,19.0680
495,05/30/21 05:30:00 PM,33272.8,20.8165
496,05/30/21 05:45:00 PM,38774.4,24.6559
497,05/30/21 06:00:00 PM,40233.0,25.6874
498,05/30/21 06:15:00 PM,41047.7,26.2661
499,05/30/21 06:30:00 PM,43421.0,27.9615
500,05/30/21 06:45:00 PM,44182.5,28.5086
501,05/30/21 07:00:00 PM,44498.1,28.7358
502,05/30/21 07:15:00 PM,44900.3,29.0257
503,05/30/21 07:30:00 PM,45064.3,29.1441
504,05/30/21 07:45:00 PM,45333.3,29.3383
505,05/30/21 08:00:00 PM,45449.4,29.4222
506,05/30/21 08:15:00 PM,45439.9,29.4153
507,05/30/21 08:30:00 PM,45452.2,29.4242
508,05/30/21 08:45:00 PM,45433.5,29.4107
509,05/30/21 09:00:00 PM,45472.2,29.4386
510,05/30/21 09:15:00 PM,45525.5,29.4772
511,05/30/21 09:30:00 PM,45500.8,29.4594
512,05/30/21 09:45:00 PM,45550.6,29.4954
513,05/30/21 10:00:00 PM,45443.9,29.4182
514,05/30/21 10:15:00 PM,45376.4,29.3694
515,05/30/21 10:30:00 PM,45346.6,29.3479
516,05/30/21 10:45:00 PM,45348.7,29.3494
