"Plot Title: JL_Temp"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10612047, SEN S/N: 10612047)"
1,05/25/21 02:00:00 PM,22.908
2,05/25/21 02:15:00 PM,22.908
3,05/25/21 02:30:00 PM,22.908
4,05/25/21 02:45:00 PM,22.908
5,05/25/21 03:00:00 PM,22.908
6,05/25/21 03:15:00 PM,24.158
7,05/25/21 03:30:00 PM,23.196
8,05/25/21 03:45:00 PM,22.908
9,05/25/21 04:00:00 PM,22.812
10,05/25/21 04:15:00 PM,22.812
11,05/25/21 04:30:00 PM,22.812
12,05/25/21 04:45:00 PM,22.908
13,05/25/21 05:00:00 PM,23.004
14,05/25/21 05:15:00 PM,23.100
15,05/25/21 05:30:00 PM,23.196
16,05/25/21 05:45:00 PM,23.292
17,05/25/21 06:00:00 PM,23.388
18,05/25/21 06:15:00 PM,23.581
19,05/25/21 06:30:00 PM,23.581
20,05/25/21 06:45:00 PM,23.773
21,05/25/21 07:00:00 PM,23.869
22,05/25/21 07:15:00 PM,23.869
23,05/25/21 07:30:00 PM,23.966
24,05/25/21 07:45:00 PM,24.062
25,05/25/21 08:00:00 PM,24.351
26,05/25/21 08:15:00 PM,29.552
27,05/25/21 08:30:00 PM,26.000
28,05/25/21 08:45:00 PM,25.125
29,05/25/21 09:00:00 PM,24.835
30,05/25/21 09:15:00 PM,24.738
31,05/25/21 09:30:00 PM,24.641
32,05/25/21 09:45:00 PM,24.641
33,05/25/21 10:00:00 PM,24.641
34,05/25/21 10:15:00 PM,24.545
35,05/25/21 10:30:00 PM,24.641
36,05/25/21 10:45:00 PM,24.351
37,05/25/21 11:00:00 PM,22.812
38,05/25/21 11:15:00 PM,21.855
39,05/25/21 11:30:00 PM,21.569
40,05/25/21 11:45:00 PM,21.569
41,05/26/21 12:00:00 AM,21.473
42,05/26/21 12:15:00 AM,21.378
43,05/26/21 12:30:00 AM,21.378
44,05/26/21 12:45:00 AM,21.282
45,05/26/21 01:00:00 AM,21.282
46,05/26/21 01:15:00 AM,21.187
47,05/26/21 01:30:00 AM,21.091
48,05/26/21 01:45:00 AM,21.091
49,05/26/21 02:00:00 AM,21.091
50,05/26/21 02:15:00 AM,20.996
51,05/26/21 02:30:00 AM,20.996
52,05/26/21 02:45:00 AM,20.901
53,05/26/21 03:00:00 AM,20.901
54,05/26/21 03:15:00 AM,20.805
55,05/26/21 03:30:00 AM,20.805
56,05/26/21 03:45:00 AM,20.805
57,05/26/21 04:00:00 AM,20.710
58,05/26/21 04:15:00 AM,20.710
59,05/26/21 04:30:00 AM,20.710
60,05/26/21 04:45:00 AM,20.615
61,05/26/21 05:00:00 AM,20.615
62,05/26/21 05:15:00 AM,20.519
63,05/26/21 05:30:00 AM,20.519
64,05/26/21 05:45:00 AM,20.424
65,05/26/21 06:00:00 AM,20.424
66,05/26/21 06:15:00 AM,20.329
67,05/26/21 06:30:00 AM,20.329
68,05/26/21 06:45:00 AM,20.234
69,05/26/21 07:00:00 AM,20.329
70,05/26/21 07:15:00 AM,20.519
71,05/26/21 07:30:00 AM,20.519
